X,Y,OBJECTID,c_ord,arro,qua,xbis,ybis,num,let,typ_voie,lib_voie,seq,sit,type,codact,ens,bio,surf,cc_id,cc_niv,niv47,niv18,niv8,niv2
649339.935599998,6862454.4144,199,19919,7,28,649339.9356,6862454.4144,28,,RUE,SURCOUF,1,R,C,CH108,CHEZ RAJA,0,1,0,,11101,111,5,1
649184.614799999,6862473.7317,200,19931,7,28,649184.6148,6862473.7317,20,,RUE,JEAN NICOT,1,R,C,CA103,PARIS SEVEN,0,1,0,,10201,102,2,1
649189.841499999,6862410.6917,201,19958,7,28,649189.8415,6862410.6917,76,,RUE,SAINT DOMINIQUE,1,R,C,SA203,COLORFOREVER,0,1,0,,10802,108,4,1
648947.116099998,6862086.0497,203,20177,7,28,648947.1161,6862086.0497,38,,AV,BOSQUET,1,R,C,CE508,CIGARETTE ELECTRONIQUE,0,1,0,,10605,106,3,1
648485.332500003,6862328.8882,205,20311,7,28,648485.3325,6862328.8882,22,,AV,LA BOURDONNAIS,1,R,C,CE501,*** NON RENSEIGNE ***,0,1,0,,10605,106,3,1
648890.167099997,6862271.3763,209,20471,7,28,648888.96161375,6862275.19032712,20,,AV,BOSQUET,2,R,C,SA304,K PAR K,0,1,0,,10803,108,4,1
648888.745099999,6862125.4914,211,20488,7,28,648890.38097149,6862121.84120487,27,B,RUE,EXPOSITION,2,R,C,SA102,ILHAN RETOUCHERIE,0,1,0,,10801,108,4,1
648974.103799999,6863088.7696,212,20539,8,29,648970.95562903,6863086.30200612,14,,AV,MONTAIGNE,2,R,C,CB107,BRUNELLO CUCINELLI,0,1,0,,10301,103,3,1
649125.225400001,6863515.599,214,20697,8,29,649125.2254,6863515.599,29,,RUE,MARIGNAN,1,R,C,CH101,L'ENTRECOTE,0,1,0,,11101,111,5,1
648975.923600003,6863466.0831,215,20723,8,29,648975.9236,6863466.0831,29,,RUE,MARBEUF,1,R,C,CB105,KITON,0,1,0,,10301,103,3,1
651881.4296,6862454.2536,216,496,1,2,651881.4296,6862454.2536,19,,RUE,PONT NEUF,1,R,C,CI105,HOTEL DES DUCS DE BOURGOGNE,0,3,0,,11201,112,8,1
648872.413599998,6863654.8312,217,20795,8,29,648872.4136,6863654.8312,75,,AV,CHAMPS ELYSEES,1,A,C,CH401,LADUREE,0,1,0,,11104,111,5,1
648875.454400003,6863298.9193,218,20945,8,29,648875.4544,6863298.9193,15,,RUE,CLEMENT MAROT,1,R,C,CF101,LES DROGUERIES D'AUJOURD'HUI,0,1,0,,10701,107,3,1
648771.160400003,6863084.705,219,21034,8,29,648771.1604,6863084.705,10,,AV,GEORGE V,1,R,C,CB204,BALENCIAGA,0,1,0,,10302,103,3,1
648435.0669,6863870.0776,220,21188,8,29,648435.0669,6863870.0776,133,,AV,CHAMPS ELYSEES,2,CC,C,CH201,LE DRUGSTORE,0,1,601,0,11102,111,5,1
648598.269599997,6864460.9532,221,21215,8,30,648598.2696,6864460.9532,89,,BD,COURCELLES,1,R,C,CH106,VISCONTI,0,1,0,,11101,111,5,1
648819.423500001,6864285.6932,222,21340,8,30,648819.4235,6864285.6932,25,,AV,HOCHE,1,R,C,SB101,PARIS PROMO,0,1,0,,10901,109,4,1
648914.195200004,6863934.1234,223,21704,8,30,648911.35642484,6863931.30535891,30,,RUE,WASHINGTON,2,R,C,CH303,FLORIAN,1,1,0,,11103,111,5,1
648960.117700003,6863978.9264,224,21710,8,30,648948.76063325,6863967.65621656,36,,RUE,WASHINGTON,5,R,C,CH303,PEPPERICO,0,1,0,,11103,111,5,1
649378.494199999,6863879.2681,225,21872,8,30,649378.4942,6863879.2681,73,,AV,FRANKLIN D  ROOSEVELT,1,A,C,CA103,MAISON JULIEN,0,1,0,,10201,102,2,1
649208.0418,6864007.5886,226,21894,8,30,649208.0418,6864007.5886,141,,RUE,FAUBOURG SAINT HONORE,1,A,C,CD101,CARAY,0,1,0,,10501,105,3,1
649300.968699999,6863787.3525,227,21908,8,30,649304.33285605,6863789.51639789,98,,RUE,LA BOETIE,2,R,C,CH303,LAYAL,0,1,0,,11103,111,5,1
649556.787,6863773.7117,229,22385,8,30,649556.787,6863773.7117,27,,RUE,JEAN MERMOZ,1,R,C,SB101,L'AGENCE,0,1,0,,10901,109,4,1
649430.082500003,6863731.9167,230,22392,8,30,649430.0825,6863731.9167,37,,RUE,COLISEE,1,R,C,CH108,AMASSINA,0,1,0,,11101,111,5,1
648618.692100003,6864367.3699,231,22442,8,30,648618.6921,6864367.3699,229,,RUE,FAUBOURG SAINT HONORE,1,R,C,CA101,BENCCO,0,1,0,,10201,102,2,1
649642.276000001,6863628.4969,232,22680,8,31,649642.276,6863628.4969,14,,AV,MATIGNON,1,R,C,CD401,TOBOGAN ANTIQUES,0,1,0,,10504,105,3,1
650294.290600002,6863382.036,233,22747,8,31,650294.2906,6863382.036,7,,RUE,FAUBOURG SAINT HONORE,1,R,C,CB101,MONCLER,0,1,0,,10301,103,3,1
650360.011600003,6863335.9095,234,22785,8,31,650360.0116,6863335.9095,14,,RUE,ROYALE,1,R,C,CB302,AURELIE BIDERMAN,0,1,0,,10303,103,3,1
650567.509199999,6863648.509,235,22901,8,31,650568.17627488,6863652.45298417,11,,RUE,VIGNON,2,R,C,CH201,LE SELECT VIGNON,0,1,0,,11102,111,5,1
650529.574000001,6863747.3093,236,22992,8,31,650529.574,6863747.3093,15,,RUE,TRONCHET,1,CI,C,CB107,BRITISH STOCK,0,1,0,,10301,103,3,1
650568.056199998,6863825.036,237,23021,8,31,650568.0562,6863825.036,25,,RUE,TRONCHET,1,R,C,CB104,SOPHIE FLORE,0,1,0,,10301,103,3,1
650551.450800002,6864083.0354,238,23128,8,31,650555.44717341,6864083.20569266,6,,RUE,ISLY,2,R,C,CC301,OPTIC HAUSSMANN,0,1,0,,10403,104,3,1
651815.5348,6862445.8738,239,537,1,2,651815.5348,6862445.8738,138,,RUE,RIVOLI,1,A,C,CB104,CAROLL,0,2,0,,10301,103,3,1
650189.872500002,6863635.1415,240,23501,8,31,650186.28996354,6863636.92066624,11,B,RUE,SURENE,2,R,C,CH302,L'ENTRE DEUX,0,1,0,,11103,111,5,1
649981.845200002,6863566.3388,241,23520,8,31,649981.8452,6863566.3388,70,,RUE,FAUBOURG SAINT HONORE,1,CI,C,CC202,ROSE DESGRANGES,0,1,0,,10402,104,3,1
649844.997000001,6863864.8615,242,23694,8,31,649833.45495771,6863861.57801712,19,,RUE,PENTHIEVRE,4,R,C,SA203,BEAUTÉ ET DETENTE,0,1,0,,10802,108,4,1
649829.260799997,6863946.7925,243,23723,8,31,649829.2608,6863946.7925,34,,RUE,MIROMESNIL,1,R,C,CB303,L'ATELIER D'HERVE,0,1,0,,10303,103,3,1
649788.643200003,6863713.5456,244,23759,8,31,649792.35766164,6863712.06142524,104,,RUE,FAUBOURG SAINT HONORE,2,R,C,CB302,B.G.C.,0,1,0,,10303,103,3,1
649790.565899998,6863847.8122,245,23797,8,31,649786.7777308,6863846.52776466,25,,RUE,PENTHIEVRE,2,R,C,CE302,GALERIE ARTELIE,0,1,0,,10603,106,3,1
649663.6347,6863954.9661,246,23877,8,32,649663.6347,6863954.9661,44,,RUE,LA BOETIE,1,R,C,SB201,CIC,0,1,0,,10902,109,4,1
649510.180500001,6863909.4355,247,23891,8,32,649510.1805,6863909.4355,66,,RUE,LA BOETIE,1,R,C,CC301,VUE DE PARIS,0,1,0,,10403,104,3,1
649469.518399999,6864137.0956,248,23954,8,32,649473.51156481,6864137.32934088,156,,BD,HAUSSMANN,2,R,C,CD102,MASALLEDEBAIN.COM,0,1,0,,10501,105,3,1
649774.264300004,6864321.3004,249,24135,8,32,649774.2643,6864321.3004,4,,RUE,TREILHARD,1,R,C,CA102,ZHENG,0,1,0,,10201,102,2,1
649819.734999999,6864215.0656,251,24266,8,32,649819.735,6864215.0656,64,,RUE,MIROMESNIL,1,R,C,CC301,VISION CONTACT,0,1,0,,10403,104,3,1
649815.389600001,6864001.5219,252,24285,8,32,649815.3896,6864001.5219,43,,RUE,MIROMESNIL,1,R,C,SA306,PHONE EXPRESS,0,1,0,,10803,108,4,1
649729.627800003,6863997.4135,253,24301,8,32,649730.04370046,6863989.42431814,6,,AV,PERCIER,3,R,C,CH303,ROOMIES,0,1,0,,11103,111,5,1
649862.251400001,6864102.1297,254,24311,8,32,649862.2514,6864102.1297,15,,RUE,ARGENSON,1,R,C,SA201,KANJ,0,1,0,,10802,108,4,1
649994.099299997,6864037.8842,255,24368,8,32,649994.0993,6864037.8842,8,,RUE,LA BOETIE,1,R,C,CH303,MAMÉ,0,1,0,,11103,111,5,1
649998.184500001,6864112.44,256,24384,8,32,649998.1845,6864112.44,120,,BD,HAUSSMANN,1,A,C,SB101,IMMOBILIER 120 HAUSSMANN,0,1,0,,10901,109,4,1
649949.155000001,6864122.7844,257,24391,8,32,649949.155,6864122.7844,126,,BD,HAUSSMANN,1,R,C,CC102,ORTHOPEDIE DELINOTTE,0,1,0,,10401,104,3,1
649901.684600003,6864132.7898,258,24397,8,32,649905.60540829,6864131.99780105,130,,BD,HAUSSMANN,2,R,C,CC101,*** NON RENSEIGNE ***,0,1,0,,10401,104,3,1
649705.979999997,6864630.6415,260,24658,8,32,649708.48804644,6864627.52546035,80,,BD,MALESHERBES,2,R,C,SA202,L'ATELIER DU SOURCIL,0,1,0,,10802,108,4,1
649967.857600003,6864741.3237,261,24686,8,32,649960.69128516,6864744.87953065,37,,RUE,CONSTANTINOPLE,3,R,C,SA205,CHUNQIU,0,1,0,,10802,108,4,1
649963.8433,6864720.5403,262,24690,8,32,649963.8433,6864720.5403,4,,RUE,LARRIBE,1,R,C,SA202,*** NON RENSEIGNE ***,0,1,0,,10802,108,4,1
650319.619199999,6864232.0121,263,24864,8,32,650319.6192,6864232.0121,16,,RUE,ROCHER,1,R,C,CH302,SANDWICHERIE,0,1,0,,11103,111,5,1
650363.110799998,6864276.638,264,24881,8,32,650363.1108,6864276.638,27,,RUE,ROME,1,R,C,CH201,PUB 27,0,1,0,,11102,111,5,1
650339.972000003,6864920.3295,265,25028,8,32,650339.972,6864920.3295,33,,BD,BATIGNOLLES,1,R,C,SA202,LOVAEL,0,1,0,,10802,108,4,1
650700.690700002,6864390.4137,267,25337,9,33,650700.6907,6864390.4137,32,,RUE,LONDRES,1,R,C,CH403,NSNW,0,1,0,,11104,111,5,1
650662.023699999,6864786.8315,268,25436,9,33,650662.0237,6864786.8315,13,,RUE,PARME,1,A,C,CH201,LE PARME,0,1,0,,11102,111,5,1
650784.629500002,6865062.1619,270,25531,9,33,650780.9913939,6865063.82448354,67,,RUE,DOUAI,2,R,C,CA302,G20,0,1,0,,10202,102,2,1
650791.012900002,6864882.7358,271,25632,9,33,650791.0129,6864882.7358,31,,RUE,BALLU,1,A,C,CA111,LES DOMAINES QUI MONTENT,0,1,0,,10201,102,2,1
650781.004699998,6864718.0358,272,25653,9,33,650781.0047,6864718.0358,54,,RUE,CLICHY,1,R,C,CH302,BAGEL & CREAM,0,1,0,,11103,111,5,1
651035.873800002,6864304.6971,273,25755,9,33,651035.8738,6864304.6971,2,B,PL,ESTIENNE D ORVES,1,R,C,CH103,YAM YAM,0,1,0,,11101,111,5,1
651137.457900003,6864581.7067,274,25785,9,33,651137.4579,6864581.7067,28,,RUE,JEAN BAPTISTE PIGALLE,1,R,C,CA301,MINI MARKET,0,1,0,,10202,102,2,1
651214.566500001,6864594.9169,275,25795,9,33,651214.5665,6864594.9169,35,,RUE,LA ROCHEFOUCAULD,1,R,C,CE405,PLUS DE BRUIT,0,1,0,,10604,106,3,1
651157.386100002,6864624.1084,276,25868,9,33,651157.3861,6864624.1084,35,,RUE,JEAN BAPTISTE PIGALLE,1,R,C,CH101,PIGALLE FROMAGE CLUB,0,1,0,,11101,111,5,1
651007.186499998,6864902.5201,277,25947,9,33,651004.98005975,6864894.8303912,82,,RUE,BLANCHE,3,R,C,SA201,LES MUSES DE MONTMARTRE,0,1,0,,10802,108,4,1
651090.1206,6864923.6276,278,25980,9,33,651093.53662033,6864921.54654136,26,,RUE,DOUAI,2,R,C,CH403,LE PLAISIR,0,1,0,,11104,111,5,1
651192.312600002,6864915.9749,279,26037,9,33,651193.55928679,6864919.7756594,7,,RUE,FROMENTIN,2,R,C,SA201,FEMININE,0,1,0,,10802,108,4,1
651370.8869,6864579.8942,280,26124,9,33,651372.1043624,6864583.70442116,3,,RUE,HENRY MONNIER,2,R,C,CB107,JUJU S'AMUSE,0,1,0,,10301,103,3,1
651406.5339,6864598.5537,282,26281,9,33,651407.68534872,6864594.72301261,4,,PL,GUSTAVE TOUDOUZE,2,R,C,CH108,KASTOORI,0,1,0,,11101,111,5,1
651300.829899997,6864601.772,284,26405,9,33,651298.33820276,6864604.90112845,45,,RUE,NOTRE DAME DE LORETTE,2,R,C,CA114,WWW.TOUTELANUTRITION.COM,0,1,0,,10201,102,2,1
651527.546599999,6864860.0033,285,26539,9,33,651527.5466,6864860.0033,5,,BD,CLICHY,1,R,C,CE401,STAR'S MUSIC ESPACE DJ,0,1,0,,10604,106,3,1
651485.580499999,6864246.7681,286,26645,9,34,651486.53192183,6864250.65330225,5,,RUE,BOURDALOUE,2,R,C,CH303,JOVIA,0,1,0,,11103,111,5,1
651292.844700001,6863968.1135,287,26765,9,34,651300.27879263,6863971.06887929,13,,RUE,LA FAYETTE,3,R,C,CH103,COMME GANG NAM,0,1,0,,11101,111,5,1
651384.832400002,6863980.1765,288,26788,9,34,651381.11509578,6863978.69945926,24,,RUE,LA FAYETTE,2,R,C,SA201,CLAUDE PASCAL,0,1,0,,10802,108,4,1
651140.706,6864006.2279,289,26887,9,34,651140.706,6864006.2279,61,,RUE,PROVENCE,1,R,C,CH401,MOMOKO,0,1,0,,11104,111,5,1
650962.786799997,6864039.3016,290,27074,9,34,650962.7868,6864039.3016,18,,RUE,MOGADOR,1,R,C,CD203,BRODERIES PERSONNALISEES,0,1,0,,10502,105,3,1
650741.599600002,6864147.1386,291,27216,9,34,650741.5996,6864147.1386,73,,RUE,CAUMARTIN,1,R,C,CH303,MC DONALD'S,0,1,0,,11103,111,5,1
650860.992299996,6863662.8921,292,27670,9,34,650860.9923,6863662.8921,5,,RUE,SCRIBE,1,R,C,SB201,HSBC,0,1,0,,10902,109,4,1
650896.3794,6863693.6378,293,27704,9,34,650896.3794,6863693.6378,6,,RUE,SCRIBE,1,A,C,SA505,MIDDLE EAST AIRLINES AIR LIBAN SA,0,1,0,,10805,108,4,1
651732.727700002,6863735.9635,294,27960,9,35,651732.7277,6863735.9635,10,,BD,MONTMARTRE,5,CC,C,CE503,PAIN D'EPICES,0,1,51,0,10605,106,3,1
651708.883900002,6863976.7307,295,28093,9,35,651700.89091732,6863977.06570438,5,,RUE,PROVENCE,3,R,C,CE303,LA BANQUE DU TIMBRE,0,1,0,,10603,106,3,1
651940.832800001,6864191.9208,296,28304,9,35,651936.87581275,6864192.50582302,29,,RUE,BLEUE,2,R,C,CH302,GOJI,0,1,0,,11103,111,5,1
651912.885700002,6864244.5499,297,28798,9,35,651910.60628632,6864241.26291456,42,,RUE,CADET,2,R,C,CA102,DELICES CADET,0,1,0,,10201,102,2,1
651671.150600001,6864305.3254,298,29123,9,36,651671.1506,6864305.3254,5,,RUE,HIPPOLYTE LEBAS,1,R,C,CB106,RISU RISU,0,1,0,,10301,103,3,1
651570.917900003,6864432.1464,300,29193,9,36,651570.9179,6864432.1464,22,,RUE,MARTYRS,1,R,C,CA104,SEBASTIEN GAUDARD,0,1,0,,10201,102,2,1
651943.2447,6864511.9885,302,29233,9,36,651939.46194438,6864513.28879223,7,,RUE,LA TOUR D AUVERGNE,2,R,C,SA503,LA FEUILLE D'OR,0,1,0,,10805,108,4,1
651842.176899999,6864559.1415,304,29457,9,36,651842.1769,6864559.1415,28,,RUE,LA TOUR D AUVERGNE,1,R,C,CH101,L'INNOCENCE,0,1,0,,11101,111,5,1
651990.537299998,6864848.2648,307,29698,9,36,651998.20785788,6864850.53692276,10,,AV,TRUDAINE,3,A,C,CH106,CORSO,0,1,0,,11101,111,5,1
652298.198600002,6864957.4592,308,29785,9,36,652298.1986,6864957.4592,187,,RUE,FAUBOURG POISSONNIERE,1,R,C,CD103,*** NON RENSEIGNE ***,0,1,0,,10501,105,3,1
652047.120499998,6864595.9984,309,29977,9,36,652043.14757358,6864596.46300267,21,,RUE,CONDORCET,2,R,C,SA201,LA BARBIERE DE PARIS,0,1,0,,10802,108,4,1
652195.586300001,6864550.4746,310,30030,9,36,652195.5863,6864550.4746,80,,RUE,MAUBEUGE,1,R,C,CH403,PACO,0,1,0,,11104,111,5,1
652255.167499997,6864371.9378,311,30298,9,36,652255.1675,6864371.9378,109,,RUE,FAUBOURG POISSONNIERE,1,R,C,CH201,42 DEGRES,1,1,0,,11102,111,5,1
652716.421899997,6864598.1392,313,30689,10,37,652716.4219,6864598.1392,23,,RUE,DUNKERQUE,1,R,C,CH201,CAFE DU NORD,0,1,0,,11102,111,5,1
653018.004900001,6865016.5929,314,30944,10,37,653018.0049,6865016.5929,220,,RUE,FAUBOURG SAINT DENIS,1,R,C,CA301,JAMUNA,0,1,0,,10202,102,2,1
653025.077699997,6865071.6149,315,30952,10,37,653024.59923228,6865067.64361952,230,,RUE,FAUBOURG SAINT DENIS,2,A,C,CH201,LA ROTONDE,0,1,0,,11102,111,5,1
653333.172700003,6864857.2723,316,31137,10,37,653333.1727,6864857.2723,48,,RUE,LOUIS BLANC,1,R,C,SA505,PARADISE TRAVELS,0,1,0,,10805,108,4,1
653290.791000001,6864820.1569,317,31142,10,37,653290.791,6864820.1569,26,,RUE,CHATEAU LANDON,1,R,C,SA515,UN AIR DE FAMILLE,0,1,0,,10804,108,4,1
652451.424599998,6863595.7067,320,31989,10,38,652451.4246,6863595.7067,14,,RUE,MAZAGRAN,1,R,C,SA201,COIFFURE MELEK,0,1,0,,10802,108,4,1
652526.8574,6863708.0968,322,32030,10,38,652522.9642033,6863709.01496089,7,,RUE,ENGHIEN,2,R,C,SA201,PRESTIGE,0,1,0,,10802,108,4,1
652599.410400003,6863747.5633,323,32087,10,38,652600.99899166,6863751.23431846,59,,RUE,FAUBOURG SAINT DENIS,2,R,C,CA111,NYSA,0,1,0,,10201,102,2,1
652566.515299998,6863882.9449,325,32236,10,38,652580.69843568,6863875.53958688,10,,RUE,PETITES ECURIES,5,R,C,CH104,PIDE,0,1,0,,11101,111,5,1
652393.566799998,6864092.832,326,32255,10,38,652393.5668,6864092.832,66,,RUE,HAUTEVILLE,1,R,C,CC101,*** NON RENSEIGNE ***,0,1,0,,10401,104,3,1
652505.928300001,6864073.1977,327,32271,10,38,652505.9283,6864073.1977,21,B,RUE,PARADIS,1,R,C,CD103,SEAN ROYALE,0,1,0,,10501,105,3,1
652604.873499997,6864270.0255,328,32308,10,38,652604.8735,6864270.0255,29,,RUE,CHABROL,1,R,C,SA507,E.O.L,0,1,0,,10805,108,4,1
652743.713600002,6864085.6899,329,32325,10,38,652745.2385272,6864089.38781793,105,,RUE,FAUBOURG SAINT DENIS,2,R,C,CH201,L'ESCALIER,0,1,0,,11102,111,5,1
652586.469800003,6863672.4403,330,32596,10,38,652585.10696911,6863668.67962294,40,,RUE,FAUBOURG SAINT DENIS,2,R,C,CH303,PIZZA VERDI,0,1,0,,11103,111,5,1
652598.891000003,6863702.3168,331,32600,10,38,652598.891,6863702.3168,46,,RUE,FAUBOURG SAINT DENIS,1,A,C,CH403,LE MAURI 7,0,1,0,,11104,111,5,1
652619.346000001,6863756.6755,332,32605,10,38,652619.346,6863756.6755,52,,RUE,FAUBOURG SAINT DENIS,1,R,C,CH101,52 FAUBOURG SAINT DENIS,0,1,0,,11101,111,5,1
652584.459299996,6863482.7639,333,32721,10,38,652584.4593,6863482.7639,18,,BD,SAINT DENIS,31,CC,C,SA203,SOPHDE,0,1,54,0,10802,108,4,1
652727.201099999,6864243.4761,334,32748,10,38,652727.2011,6864243.4761,5,,RUE,CHABROL,1,R,C,SB205,RIA,0,1,0,,10902,109,4,1
653053.8917,6863628.5567,335,33025,10,39,653051.87841351,6863625.10030339,6,,RUE,LUCIEN SAMPAIX,2,R,C,CH401,TEA SPACE,0,1,0,,11104,111,5,1
653127.095700003,6863562.4286,336,33055,10,39,653127.0957,6863562.4286,29,,RUE,LANCRY,1,R,C,SA202,JIN ZHI ZUN,0,1,0,,10802,108,4,1
651723.419399999,6862528.8452,337,655,1,2,651723.4194,6862528.8452,6,,RUE,BAILLEUL,1,R,C,CH101,GRANITE,0,1,0,,11101,111,5,1
652839.608900003,6863662.7602,339,33213,10,39,652838.06076834,6863659.0719364,64,,RUE,FAUBOURG SAINT MARTIN,2,R,C,CH105,CHEZ GRAND YOUZE,0,1,0,,11101,111,5,1
652758.772699997,6863439.6212,340,33237,10,39,652758.7727,6863439.6212,96,,RUE,RENE BOULANGER,1,R,C,SB101,ARCHIVES PATRIMOINE,0,1,0,,10901,109,4,1
653362.949600004,6863619.9247,341,33309,10,39,653362.9496,6863619.9247,26,,RUE,BEAUREPAIRE,1,R,C,SA303,DRD,0,1,0,,10803,108,4,1
653282.7597,6863686.5197,343,33539,10,39,653282.7597,6863686.5197,7,,RUE,MARSEILLE,1,R,C,CE202,NOZBNE,0,1,0,,10602,106,3,1
653281.970399998,6863475.361,344,33576,10,39,653281.9704,6863475.361,30,,RUE,ALBERT THOMAS,1,R,C,SA302,HYACINTHE TAPIS,0,1,0,,10803,108,4,1
652829.335100003,6863451.8074,347,33995,10,39,652829.3351,6863451.8074,84,,RUE,RENE BOULANGER,1,A,C,SA407,MEISIA 2.0,0,1,0,,10804,108,4,1
653490.094899997,6864446.1896,348,34051,10,40,653490.0949,6864446.1896,159,,QU,VALMY,1,R,C,CH201,LE VAILLANT,0,1,0,,11102,111,5,1
653335.866700001,6864603.824,349,34097,10,40,653333.41286606,6864600.66509212,212,,RUE,FAUBOURG SAINT MARTIN,2,R,C,CD501,EURO 2002,0,1,0,,10505,105,3,1
653797.564300001,6864349.0995,351,34357,10,40,653797.5643,6864349.0995,3,,PL,COLONEL FABIEN,1,A,C,SB201,HSBC,0,1,0,,10902,109,4,1
654176.159599997,6863832.11,352,34480,10,40,654176.1596,6863832.11,10,,RUE,CIVIALE,1,R,C,CA105,YIGA SWEET,0,1,0,,10201,102,2,1
653779.067400001,6863497.1905,353,34693,10,40,653779.0674,6863497.1905,1,,RUE,AIX,1,R,C,SA201,BARBER SHOP,0,1,0,,10802,108,4,1
653201.07,6864018.2692,354,34821,10,40,653201.07,6864018.2692,6,B,RUE,RECOLLETS,1,R,C,CE302,B & B,0,1,0,,10603,106,3,1
654225.185400002,6863234.7859,355,35002,11,41,654221.39254875,6863233.51535706,2,,RUE,TROIS COURONNES,2,R,C,SA201,RANTO CUT,0,1,0,,10802,108,4,1
654237.879100002,6863238.9139,356,35003,11,41,654237.8791,6863238.9139,4,,RUE,TROIS COURONNES,1,R,C,CH302,PIZZA HOUSE,0,1,0,,11103,111,5,1
654155.167499997,6863178.8433,358,35176,11,41,654147.72364812,6863175.91258863,70,,RUE,JEAN PIERRE TIMBAUD,3,R,C,CH403,PILI PILI,0,1,0,,11104,111,5,1
651612.457500003,6862552.5717,360,690,1,2,651612.4575,6862552.5717,156,,RUE,RIVOLI,1,A,C,CD202,MADURA,0,1,0,,10502,105,3,1
653824.353699997,6863481.6551,362,35487,11,41,653820.73976029,6863479.94062055,54,,RUE,FAUBOURG DU TEMPLE,2,R,C,CB104,SAMRINA,0,1,0,,10301,103,3,1
653824.740500003,6863088.36,363,35646,11,41,653828.58727384,6863087.26349145,19,,AV,REPUBLIQUE,2,R,C,CH103,CHEZ HUANG,0,1,0,,11101,111,5,1
653796.059100002,6862897.3711,365,35902,11,41,653796.0591,6862897.3711,107,,BD,RICHARD LENOIR,1,R,C,CH106,OBER MAMMA,0,1,0,,11101,111,5,1
653560.411499999,6863052.9817,366,35979,11,41,653560.4115,6863052.9817,13,,BD,VOLTAIRE,1,R,C,CE503,RETROGAMEPLAY,0,1,0,,10605,106,3,1
653634.0933,6863145.0845,368,36075,11,41,653637.93949922,6863143.98597754,9,,AV,REPUBLIQUE,2,R,C,CC301,BINOCLES,0,1,0,,10403,104,3,1
654689.318099998,6863222.1146,370,36312,11,41,654689.3181,6863222.1146,3,,BD,BELLEVILLE,1,R,C,SA505,ORAN VOYAGE,0,1,0,,10805,108,4,1
654617.473999999,6863304.2538,371,36327,11,41,654614.81620758,6863307.24313763,19,,BD,BELLEVILLE,2,R,C,CH303,JWAJ'M JUICE,0,1,0,,11103,111,5,1
654063.043899998,6863484.75,372,36403,11,41,654063.0439,6863484.75,162,,RUE,SAINT MAUR,1,R,C,CD103,GRAND LITIER,0,1,0,,10501,105,3,1
653925.031300001,6862898.6456,373,36550,11,42,653921.23623687,6862897.38167917,40,,RUE,OBERKAMPF,2,R,C,CA102,DELICE,0,1,0,,10201,102,2,1
653980.621799998,6862915.832,374,36559,11,42,653976.75773547,6862914.79807286,50,,RUE,OBERKAMPF,2,R,C,CB106,AVIV DISCOUNT,0,1,0,,10301,103,3,1
654407.788000003,6863048.3361,375,36709,11,42,654404.01650295,6863047.0035048,104,,RUE,OBERKAMPF,2,R,C,CE501,LA STATION,0,1,0,,10605,106,3,1
654670.979999997,6863142.9227,376,36808,11,42,654667.23625323,6863141.51402683,156,,RUE,OBERKAMPF,2,R,C,CH303,CHEZ BAYA,0,1,0,,11103,111,5,1
654445.996299997,6862495.9984,377,37042,11,42,654445.9963,6862495.9984,8,,RUE,ROCHEBRUNE,1,R,C,SA515,OHSAWA,0,1,0,,10804,108,4,1
654370.672899999,6862626.1618,379,37092,11,42,654373.95350742,6862628.45038361,7,,RUE,LACHARRIERE,2,R,C,SB101,LA COMMUNE,0,1,0,,10901,109,4,1
654230.2755,6862354.1554,380,37165,11,42,654230.2755,6862354.1554,53,B,RUE,CHEMIN VERT,1,R,C,SA406,PILATES CORNER,0,1,0,,10804,108,4,1
654436.119999997,6862726.7891,384,37705,11,42,654439.4018054,6862729.0759654,37,,RUE,SAINT AMBROISE,2,R,C,SA201,SAM,0,1,0,,10802,108,4,1
653673.070100002,6862006.5662,385,37759,11,43,653673.0701,6862006.5662,38,,BD,BEAUMARCHAIS,1,R,C,CE508,ALTER SMOKE,0,1,0,,10605,106,3,1
653693.793799996,6861862.541,386,37785,11,43,653693.7938,6861862.541,16,,BD,BEAUMARCHAIS,1,R,C,CH303,POKE SHOP,0,1,0,,11103,111,5,1
653763.9652,6861714.6486,387,37890,11,43,653765.49441158,6861706.79611556,2,,BD,RICHARD LENOIR,3,R,C,CH303,MC DONALD'S,0,1,0,,11103,111,5,1
654259.567900002,6862243.063,388,38243,11,43,654259.5679,6862243.063,30,,RUE,POPINCOURT,1,R,C,CH303,VERO L'AUTRE CANTINE,0,1,0,,11103,111,5,1
654630.1294,6862186.1982,390,38377,11,43,654630.1294,6862186.1982,117,,RUE,ROQUETTE,1,R,C,CA111,CHEZ STINER,0,1,0,,10201,102,2,1
654636.361100003,6862294.7941,391,38450,11,43,654636.3611,6862294.7941,14,,RUE,CAMILLE DESMOULINS,1,R,C,SA514,STOLTZ,0,1,0,,10804,108,4,1
654744.2038,6862230.1828,392,38505,11,43,654747.9249583,6862231.65010395,131,,RUE,ROQUETTE,2,R,C,SA201,CHLOE,0,1,0,,10802,108,4,1
654743.073799998,6862273.8587,393,38513,11,43,654743.0738,6862273.8587,7,,RUE,SAINT MAUR,1,R,C,CE203,MON BEAU VELO,0,1,0,,10602,106,3,1
654622.343699999,6862492.1628,394,38544,11,43,654624.51463872,6862488.8031832,30,,RUE,SAINT MAUR,2,R,C,CH107,LA PETITE PENA,0,1,0,,11101,111,5,1
